ts,trade_id,symbol,side,exit_reason,lc_state,aligned_score,velocity,cur_ret,peak_pnl,drawdown,entry_price,exit_price,hold_seconds,pnl_usdt,fee_usdt,net_pnl,ret_pct,ret_lev_pct
1775195604.204,DOLOUSDT_SHORT_1775195461132_b4ceb9,DOLOUSDT,SHORT,lifecycle_reversal,REVERSAL,-0.3013,-0.24386,-0.00115,0.0,0.00115,0.03469,0.03473,142.8,-0.0181,0.0125,-0.0306,-0.1153,-1.1531
1775195715.173,STOUSDT_SHORT_1775195594553_a55ce8,STOUSDT,SHORT,trailing_expansion,EXPANSION,1.6813,-0.13091,0.00666,0.0,0.00588,0.1997,0.19837,120.3,0.0937,0.0112,0.0824,0.666,6.66
1775195725.06,MASKUSDT_LONG_1775194951900_c11eb3,MASKUSDT,LONG,lifecycle_reversal,REVERSAL,-0.3738,-0.28915,-0.00109,0.0,0.00284,0.4577,0.4572,772.9,-0.0194,0.0142,-0.0337,-0.1092,-1.0924
1775195785.242,FIGHTUSDT_LONG_1775195567907_5ff8e3,FIGHTUSDT,LONG,lifecycle_reversal,REVERSAL,-0.3928,-0.42577,-0.00181,0.0,0.00254,0.002758,0.002753,217.1,-0.0308,0.0136,-0.0444,-0.1813,-1.8129
1775195785.533,DUSDT_SHORT_1775195323490_ae79ae,DUSDT,SHORT,lifecycle_reversal,REVERSAL,0.5671,0.1356,-0.00752,0.0,0.00925,0.007582,0.007639,461.8,-0.1162,0.0124,-0.1286,-0.7518,-7.5178
1775195785.837,RIVERUSDT_SHORT_1775195485233_776213,RIVERUSDT,SHORT,lifecycle_reversal,REVERSAL,-0.6987,0.42349,-0.00891,0.0,0.01362,10.769,10.865,300.3,-0.1391,0.0125,-0.1516,-0.8914,-8.9145
1775195789.033,MAGMAUSDT_LONG_1775195606934_9a351f,MAGMAUSDT,LONG,trailing_expansion,EXPANSION,1.4892,0.06447,0.00696,0.0,0.00147,0.11495,0.11575,181.8,0.1183,0.0136,0.1047,0.696,6.9595
1775195821.167,AIOTUSDT_LONG_1775195786984_940a29,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,2.8045,0.0,-0.01007,0.0,0.01235,0.03475,0.0344,33.9,-0.233,0.0184,-0.2514,-1.0072,-10.0719
1775195845.272,AIOTUSDT_LONG_1775195821598_58ea93,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,2.8045,0.0,-0.01016,0.0,0.01073,0.03445,0.0341,23.4,-0.2339,0.0183,-0.2523,-1.016,-10.1597
1775195862.041,AIOTUSDT_LONG_1775195845592_ec9b1e,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,2.8045,0.0,-0.01026,0.0,0.012,0.0341,0.03375,16.1,-0.2353,0.0182,-0.2536,-1.0264,-10.2639
1775195863.829,STOUSDT_SHORT_1775195715590_e55978,STOUSDT,SHORT,trailing_expansion,EXPANSION,2.0207,-0.04431,0.0055,0.0,0.00102,0.19802,0.19693,148.0,0.0992,0.0144,0.0848,0.5504,5.5045
1775195871.094,VICUSDT_LONG_1775195729817_261459,VICUSDT,LONG,trailing_expansion,EXPANSION,2.1338,0.01743,0.00533,0.0,0.00118,0.05069,0.05096,141.0,0.1135,0.0171,0.0964,0.5326,5.3265
1775195938.911,MAGMAUSDT_LONG_1775195816819_93a596,MAGMAUSDT,LONG,trailing_expansion,EXPANSION,2.0608,0.16293,0.00691,0.0,0.00401,0.11584,0.11664,121.8,0.1151,0.0134,0.1017,0.6906,6.9061
1775195967.431,RESOLVUSDT_LONG_1775195484193_78f6f5,RESOLVUSDT,LONG,lifecycle_reversal,REVERSAL,-0.7461,-0.36015,-0.00143,0.0,0.00333,0.04196,0.0419,483.0,-0.023,0.0129,-0.0359,-0.143,-1.4299
1775195971.51,RIVERUSDT_SHORT_1775195788055_d29919,RIVERUSDT,SHORT,trailing_expansion,EXPANSION,2.1175,-0.62089,0.00524,0.0,0.00102,10.87,10.813,183.2,0.0696,0.0106,0.059,0.5244,5.2438
1775195981.127,AIOTUSDT_LONG_1775195968735_197f23,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,1.7318,0.0,-0.01005,0.0,0.0109,0.03484,0.03449,11.8,-0.1844,0.0146,-0.199,-1.0046,-10.0459
1775196001.512,VICUSDT_LONG_1775195873038_a692a2,VICUSDT,LONG,trailing_expansion,EXPANSION,2.0126,-0.03673,0.00412,0.0,0.00312,0.05095,0.05116,128.2,0.0817,0.0159,0.0658,0.4122,4.1217
1775196027.884,IPUSDT_LONG_1775194758432_25c4bc,IPUSDT,LONG,lifecycle_reversal,REVERSAL,1.1978,-0.00872,0.00059,0.0,0.00311,0.5123,0.5126,1268.9,0.0132,0.018,-0.0048,0.0586,0.5856
1775196028.361,HAEDALUSDT_LONG_1775195862623_052133,HAEDALUSDT,LONG,lifecycle_reversal,REVERSAL,0.2021,-0.28466,0.00068,0.0,0.00034,0.02941,0.02943,165.5,0.0151,0.0178,-0.0027,0.068,0.68
1775196074.988,MAGMAUSDT_LONG_1775195939176_2afc26,MAGMAUSDT,LONG,trailing_expansion,EXPANSION,2.3667,0.1337,0.00403,0.0,0.00425,0.11664,0.11711,135.5,0.0791,0.0157,0.0633,0.4029,4.0295
1775196088.657,YBUSDT_LONG_1775195968087_5daf4f,YBUSDT,LONG,trailing_expansion,EXPANSION,2.6484,0.03498,0.0065,0.0,0.00215,0.1385,0.1394,120.3,0.1472,0.0182,0.129,0.6498,6.4982
1775196120.95,YBUSDT_LONG_1775196092612_6e139c,YBUSDT,LONG,dynamic_vol_stop,BUILD,2.6484,0.0,-0.01003,0.0,0.01567,0.1396,0.1382,28.1,-0.2302,0.0183,-0.2485,-1.0029,-10.0287
1775196122.511,AIOTUSDT_LONG_1775196001483_30172c,AIOTUSDT,LONG,trailing_expansion,EXPANSION,2.5704,0.18533,0.02919,0.0,0.00844,0.03426,0.03526,120.8,0.5338,0.0148,0.5189,2.9189,29.1886
1775196154.426,BASUSDT_LONG_1775196033637_ebb9c3,BASUSDT,LONG,trailing_expansion,EXPANSION,2.5466,0.26587,0.05823,0.0,0.00903,0.005805,0.006143,120.6,1.0237,0.0145,1.0092,5.8226,58.2257
1775196173.629,YBUSDT_LONG_1775196122131_e2c542,YBUSDT,LONG,dynamic_vol_stop,BUILD,0.3521,-0.57409,-0.00796,0.0,0.01154,0.1382,0.1371,50.6,-0.1789,0.0179,-0.1968,-0.7959,-7.9595
1775196182.908,MAGMAUSDT_LONG_1775196075269_4c6be1,MAGMAUSDT,LONG,dynamic_vol_stop,BUILD,1.8308,-0.01631,-0.01008,0.0,0.0147,0.11711,0.11593,107.4,-0.2267,0.0179,-0.2446,-1.0076,-10.076
1775196211.051,VICUSDT_LONG_1775196089601_a411cd,VICUSDT,LONG,trailing_expansion,EXPANSION,2.3846,0.00821,0.00426,0.0,0.0105,0.05163,0.05185,121.2,0.0943,0.0177,0.0765,0.4261,4.2611
1775196241.371,AIOTUSDT_LONG_1775196209842_1e7b0f,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,2.7592,0.0,-0.01017,0.0,0.01129,0.0354,0.03504,31.2,-0.2333,0.0183,-0.2516,-1.0169,-10.1695
1775196270.756,STOUSDT_SHORT_1775196089066_16d03c,STOUSDT,SHORT,trailing_expansion,EXPANSION,2.6513,-0.33464,0.00646,0.0,0.0074,0.19042,0.18919,181.4,0.1209,0.0149,0.106,0.6459,6.4594
1775196306.8,MAGMAUSDT_LONG_1775196183336_236a36,MAGMAUSDT,LONG,dynamic_vol_stop,BUILD,0.4397,-0.22442,-0.00818,0.0,0.01133,0.11617,0.11522,122.9,-0.1466,0.0143,-0.1609,-0.8178,-8.1777
1775196325.302,CTSIUSDT_LONG_1775196272344_d1745b,CTSIUSDT,LONG,dynamic_vol_stop,BUILD,1.8668,0.0,-0.01005,0.0,0.01253,0.0398,0.0394,52.7,-0.1854,0.0147,-0.2,-1.005,-10.0503
1775196349.935,USUSDT_LONG_1775196121593_ff18f9,USUSDT,LONG,dynamic_vol_stop,BUILD,-0.3389,-0.56468,-0.00655,0.0,0.00832,0.005041,0.005008,228.1,-0.1473,0.0179,-0.1652,-0.6546,-6.5463
1775196362.135,AIOTUSDT_LONG_1775196241693_ef6c90,AIOTUSDT,LONG,trailing_expansion,EXPANSION,2.927,0.15702,0.0605,0.0,0.04227,0.03504,0.03716,120.2,1.3833,0.0188,1.3644,6.0502,60.5023
1775196369.915,DUSDT_SHORT_1775196210649_d1b20f,DUSDT,SHORT,trailing_expansion,EXPANSION,0.9931,0.14533,0.00408,0.0,0.00159,0.007603,0.007572,159.0,0.0663,0.013,0.0533,0.4077,4.0773
1775196372.181,ONGUSDT_LONG_1775196331147_b433fd,ONGUSDT,LONG,dynamic_vol_stop,BUILD,2.0621,0.0,-0.01004,0.0,0.01526,0.08863,0.08774,40.8,-0.1988,0.0158,-0.2146,-1.0042,-10.0417
1775196453.436,CTSIUSDT_LONG_1775196326512_551c3e,CTSIUSDT,LONG,lifecycle_reversal,REVERSAL,-0.8133,-0.33785,-0.00254,0.0,0.0101,0.0393,0.0392,126.7,-0.0459,0.0144,-0.0604,-0.2545,-2.5445
1775196514.09,VICUSDT_LONG_1775196211347_a0ae91,VICUSDT,LONG,trailing_expansion,EXPANSION,2.7574,0.25959,0.02912,0.0,0.00131,0.05185,0.05336,302.5,0.652,0.0182,0.6338,2.9122,29.1225
1775196557.341,BANKUSDT_SHORT_1775195969169_9a9238,BANKUSDT,SHORT,dynamic_vol_stop,DECAY,1.8331,-0.07205,-0.01005,0.0,0.01193,0.02687,0.02714,587.9,-0.1649,0.0132,-0.1781,-1.0048,-10.0484
1775196564.898,VICUSDT_LONG_1775196514971_146482,VICUSDT,LONG,dynamic_vol_stop,BUILD,2.7574,0.0,-0.01015,0.0,0.01551,0.05321,0.05267,49.7,-0.2387,0.0187,-0.2574,-1.0148,-10.1485
1775196579.399,STOUSDT_SHORT_1775196275648_e7a615,STOUSDT,SHORT,trailing_expansion,EXPANSION,2.6867,-0.09276,0.00402,0.0,0.00885,0.18884,0.18808,303.5,0.0906,0.018,0.0726,0.4025,4.0246
1775196606.62,AIOTUSDT_LONG_1775196362382_2d232a,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,1.4764,-0.12166,-0.01022,0.0,0.0424,0.03719,0.03681,244.0,-0.2371,0.0185,-0.2556,-1.0218,-10.2178
1775196621.199,BANKUSDT_SHORT_1775196559594_ab0d15,BANKUSDT,SHORT,dynamic_vol_stop,BUILD,0.8774,0.23891,-0.00994,0.0,0.01106,0.02715,0.02742,61.4,-0.1862,0.0151,-0.2012,-0.9945,-9.9448
1775196634.413,RAYSOLUSDT_LONG_1775196456454_30d584,RAYSOLUSDT,LONG,lifecycle_reversal,REVERSAL,-0.3527,-0.21503,-0.00122,0.0,0.00199,0.6542,0.6534,177.7,-0.018,0.0117,-0.0297,-0.1223,-1.2229
1775196660.248,ONTUSDT_LONG_1775196573869_ba22af,ONTUSDT,LONG,dynamic_vol_stop,REVERSAL,-1.2622,-0.98602,-0.00625,0.0,0.0089,0.112,0.1113,86.1,-0.1406,0.0179,-0.1586,-0.625,-6.25
1775196722.889,AIOTUSDT_LONG_1775196695157_1015cd,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,2.35,0.0,-0.01007,0.0,0.0157,0.03674,0.03637,27.1,-0.2329,0.0184,-0.2513,-1.0071,-10.0708
1775196816.608,ONTUSDT_LONG_1775196660495_1d4b47,ONTUSDT,LONG,lifecycle_reversal,REVERSAL,-1.693,-0.18698,-0.00449,0.0,0.00806,0.1113,0.1108,155.8,-0.0726,0.0129,-0.0855,-0.4492,-4.4924
1775196843.812,AIOTUSDT_LONG_1775196723270_364d41,AIOTUSDT,LONG,trailing_expansion,EXPANSION,2.0529,0.0161,0.02717,0.0,0.01862,0.03644,0.03743,120.3,0.6263,0.0187,0.6076,2.7168,27.1679
1775196877.386,VICUSDT_LONG_1775196565147_d6faa0,VICUSDT,LONG,trailing_decay,DECAY,-0.0897,-0.48644,0.00475,0.0,0.04096,0.05267,0.05292,312.0,0.1095,0.0185,0.091,0.4747,4.7465
1775196970.105,AIOTUSDT_LONG_1775196950463_1bc431,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,2.7692,0.0,-0.01011,0.0,0.0109,0.03759,0.03721,19.4,-0.2344,0.0185,-0.2529,-1.0109,-10.1091
1775197072.271,AIOTUSDT_LONG_1775196970497_59730a,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,0.463,-0.52419,-0.00833,0.0,0.02612,0.03722,0.03691,101.5,-0.1925,0.0184,-0.211,-0.8329,-8.3289
1775197119.405,CTSIUSDT_LONG_1775196998900_2dabe2,CTSIUSDT,LONG,trailing_expansion,EXPANSION,2.6021,0.01083,0.00752,0.0,0.00495,0.0399,0.0402,120.2,0.159,0.017,0.142,0.7519,7.5188
1775197204.824,CTSIUSDT_LONG_1775197119967_c1412a,CTSIUSDT,LONG,dynamic_vol_stop,BUILD,2.4009,-0.05029,-0.01244,0.0,0.01489,0.0402,0.0397,84.6,-0.2689,0.0172,-0.2861,-1.2438,-12.4378
1775197206.132,DUSDT_SHORT_1775196387468_e1bf59,DUSDT,SHORT,dynamic_vol_stop,DECAY,1.2018,0.06337,-0.01017,0.0,0.01285,0.007568,0.007645,818.4,-0.1332,0.0105,-0.1438,-1.0174,-10.1744
1775197321.149,AIOTUSDT_LONG_1775197180121_c3bef1,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,0.6252,-0.42176,-0.00876,0.0,0.02507,0.03767,0.03734,140.8,-0.202,0.0184,-0.2204,-0.876,-8.7603
1775197336.057,DUSDT_SHORT_1775197206351_2939b9,DUSDT,SHORT,trailing_expansion,EXPANSION,0.4129,0.20399,0.00497,0.0,0.00105,0.007645,0.007607,129.5,0.0687,0.011,0.0577,0.4971,4.9706
1775197398.58,STBLUSDT_LONG_1775196760167_cbec92,STBLUSDT,LONG,trailing_decay,DECAY,1.0941,0.21925,0.00415,0.0,0.00059,0.03377,0.03391,638.2,0.0742,0.0143,0.0599,0.4146,4.1457
1775197485.016,ONTUSDT_LONG_1775197423542_6e76cb,ONTUSDT,LONG,dynamic_vol_stop,REVERSAL,-0.9378,-0.59846,-0.0061,0.0,0.0061,0.1148,0.1141,61.2,-0.1053,0.0138,-0.119,-0.6098,-6.0976
1775197542.741,CTSIUSDT_LONG_1775197361733_6b0320,CTSIUSDT,LONG,trailing_expansion,EXPANSION,2.6562,0.23888,0.02,0.0,0.00244,0.04,0.0408,180.7,0.4239,0.0171,0.4068,2.0,20.0
1775197667.301,BRUSDT_LONG_1775197543229_2aaca8,BRUSDT,LONG,trailing_expansion,EXPANSION,2.183,0.00859,0.01126,0.0,0.00208,0.14208,0.14368,123.8,0.2534,0.0181,0.2353,1.1261,11.2613
1775197746.706,BRUSDT_LONG_1775197678963_b4bd0d,BRUSDT,LONG,dynamic_vol_stop,BUILD,1.7089,-0.11853,-0.01002,0.0,0.01181,0.1437,0.14226,67.5,-0.2132,0.0169,-0.2301,-1.0021,-10.0209
1775197756.111,STBLUSDT_LONG_1775197404459_f31f02,STBLUSDT,LONG,trailing_decay,DECAY,0.5064,-0.10629,0.00471,0.0,0.00059,0.03394,0.0341,351.4,0.0694,0.0118,0.0576,0.4714,4.7142
1775197839.783,CTSIUSDT_LONG_1775197725497_f7fd92,CTSIUSDT,LONG,dynamic_vol_stop,BUILD,2.6199,-0.05249,-0.01208,0.0,0.02619,0.0414,0.0409,114.0,-0.263,0.0173,-0.2803,-1.2077,-12.0773
1775197913.364,CTSIUSDT_LONG_1775197840656_ce02cf,CTSIUSDT,LONG,dynamic_vol_stop,EXPANSION,1.1271,-0.37497,-0.01217,0.0,0.01695,0.0411,0.0406,72.5,-0.2613,0.0171,-0.2784,-1.2165,-12.1655
1775197974.414,YBUSDT_LONG_1775197847244_d195df,YBUSDT,LONG,trailing_expansion,EXPANSION,2.6027,0.00444,0.01096,0.0,0.00288,0.1369,0.1384,126.9,0.2429,0.0178,0.225,1.0957,10.9569
1775198041.248,YBUSDT_LONG_1775197974698_149014,YBUSDT,LONG,dynamic_vol_stop,BUILD,1.4569,-0.30598,-0.01012,0.0,0.01226,0.1384,0.137,66.3,-0.2285,0.018,-0.2465,-1.0116,-10.1156
1775198215.317,AIOTUSDT_LONG_1775198089559_acf3ae,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,0.8233,-0.37883,-0.00949,0.0,0.02714,0.03583,0.03549,125.5,-0.2183,0.0183,-0.2366,-0.9489,-9.4893
1775198232.343,AIOTUSDT_LONG_1775198216019_37f299,AIOTUSDT,LONG,dynamic_vol_stop,BUILD,0.8233,0.0,-0.01012,0.0,0.01179,0.03556,0.0352,15.6,-0.1372,0.0108,-0.148,-1.0124,-10.1237
1775198330.944,币安人生USDT_LONG_1775198270079_1e96e3,币安人生USDT,LONG,dynamic_vol_stop,BUILD,-0.252,-0.73876,-0.00726,0.0,0.00762,0.05511,0.05471,60.6,-0.1633,0.0179,-0.1812,-0.7258,-7.2582
1775198572.865,YBUSDT_LONG_1775198393696_8ca510,YBUSDT,LONG,trailing_expansion,EXPANSION,2.4415,0.02841,0.00648,0.0,0.00214,0.1388,0.1397,178.9,0.1442,0.0179,0.1264,0.6484,6.4841
1775198693.778,YBUSDT_LONG_1775198573158_51a0ee,YBUSDT,LONG,lifecycle_reversal,REVERSAL,-0.7836,-0.79159,-0.00787,0.0,0.00929,0.1397,0.1386,120.4,-0.1769,0.0179,-0.1948,-0.7874,-7.874
1775198851.47,STBLUSDT_LONG_1775198644076_035150,STBLUSDT,LONG,trailing_decay,DECAY,0.7685,-0.1307,0.00401,0.0,0.00057,0.03493,0.03507,207.1,0.0673,0.0135,0.0539,0.4008,4.008
1775198988.675,ONGUSDT_LONG_1775198874617_71eeb8,ONGUSDT,LONG,dynamic_vol_stop,REVERSAL,-1.0572,-0.9228,-0.0059,0.0,0.01696,0.09155,0.09101,113.8,-0.1208,0.0163,-0.1372,-0.5898,-5.8984
1775198989.691,ONGUSDT_LONG_1775198988954_fefbfd,ONGUSDT,LONG,dynamic_vol_stop,BUILD,-1.0572,0.0,-0.00703,0.0,0.00703,0.09101,0.09037,0.5,-0.0949,0.0108,-0.1057,-0.7032,-7.0322
1775199065.629,ONGUSDT_LONG_1775198994523_5b4109,ONGUSDT,LONG,dynamic_vol_stop,REVERSAL,-1.7999,-0.27016,-0.00587,0.0,0.00981,0.09035,0.08982,70.9,-0.0783,0.0106,-0.0889,-0.5866,-5.8661
1775199179.068,APRUSDT_LONG_1775198995958_f55fbd,APRUSDT,LONG,trailing_expansion,EXPANSION,2.6162,0.16359,0.00897,0.0,0.00492,0.18832,0.19001,182.8,0.2019,0.0181,0.1838,0.8974,8.9741
1775199183.646,APRUSDT_LONG_1775199180755_c2fd9a,APRUSDT,LONG,strategy_stop,BUILD,2.6162,0.0,-0.00069,0.0,0.00069,0.18976,0.18963,2.6,-0.0154,0.018,-0.0334,-0.0685,-0.6851
1775204581.827,TWTUSDT_LONG_1775204460709_94a084,TWTUSDT,LONG,lifecycle_reversal,REVERSAL,0.2427,-0.09981,0.00124,0.0,0.00099,0.4019,0.4024,120.9,0.0183,0.0118,0.0065,0.1244,1.2441
1775204642.918,SAHARAUSDT_SHORT_1775204488222_9ee5fe,SAHARAUSDT,SHORT,lifecycle_reversal,REVERSAL,-0.7125,0.42423,-0.00096,0.0,0.00096,0.02094,0.02096,154.1,-0.0142,0.0119,-0.026,-0.0955,-0.9551
1775204702.082,SAPIENUSDT_LONG_1775204523549_1fcb81,SAPIENUSDT,LONG,lifecycle_reversal,REVERSAL,1.4608,0.121,-0.00219,0.0,0.00505,0.07308,0.07292,178.2,-0.0421,0.0154,-0.0575,-0.2189,-2.1894
1775204702.554,CUSDT_SHORT_1775204432755_3389fd,CUSDT,SHORT,lifecycle_reversal,REVERSAL,-0.7601,0.46652,-0.00502,0.0,0.0082,0.06972,0.07007,269.6,-0.0773,0.0124,-0.0897,-0.502,-5.0201
1775204763.378,BRUSDT_LONG_1775204399595_1679f5,BRUSDT,LONG,lifecycle_reversal,REVERSAL,-1.4953,-0.614,0.0007,0.0,0.00482,0.14235,0.14245,363.5,0.0128,0.0145,-0.0018,0.0702,0.7025
1775204763.854,MASKUSDT_LONG_1775204587858_466eac,MASKUSDT,LONG,lifecycle_reversal,REVERSAL,-1.1226,-0.5294,-0.00154,0.0,0.00242,0.4538,0.4531,175.7,-0.0242,0.0126,-0.0368,-0.1543,-1.5425
1775204764.343,FARTCOINUSDT_SHORT_1775204469408_1c0a38,FARTCOINUSDT,SHORT,lifecycle_reversal,REVERSAL,-1.0055,0.12932,-0.00359,0.0,0.00539,0.1673,0.1679,294.7,-0.0635,0.0142,-0.0777,-0.3586,-3.5864
1775204798.469,STOUSDT_SHORT_1775204764849_484f79,STOUSDT,SHORT,dynamic_vol_stop,BUILD,1.1412,0.0,-0.01002,0.0,0.0101,0.13968,0.14108,33.4,-0.1532,0.0123,-0.1655,-1.0023,-10.0229
1775204823.483,TURBOUSDT_LONG_1775204645913_e907a1,TURBOUSDT,LONG,lifecycle_reversal,REVERSAL,-0.372,-0.24004,-0.00021,0.0,0.00114,0.000965,0.000965,177.3,-0.0033,0.0126,-0.0158,-0.0207,-0.2072
1775204883.593,APRUSDT_LONG_1775204587436_c55d6a,APRUSDT,LONG,lifecycle_reversal,REVERSAL,-1.7999,-0.79068,-0.00836,0.0,0.01356,0.19373,0.19211,295.9,-0.1646,0.0157,-0.1803,-0.8362,-8.3622
1775204884.119,SAPIENUSDT_LONG_1775204703569_62b8b0,SAPIENUSDT,LONG,lifecycle_reversal,REVERSAL,-0.7058,-0.36391,-0.0026,0.0,0.0026,0.07294,0.07275,180.2,-0.042,0.0129,-0.0549,-0.2605,-2.6049
1775204919.646,STOUSDT_SHORT_1775204798930_c19828,STOUSDT,SHORT,trailing_expansion,EXPANSION,0.8098,0.09623,0.01417,0.0,0.00122,0.14116,0.13916,120.4,0.2165,0.0121,0.2044,1.4168,14.1683
1775204944.576,BRUSDT_LONG_1775204766263_08e15b,BRUSDT,LONG,lifecycle_reversal,REVERSAL,0.8057,0.35282,0.00267,0.0,0.00098,0.14245,0.14283,177.9,0.0465,0.014,0.0326,0.2668,2.6676
1775204945.813,ZENUSDT_LONG_1775204769702_7ae710,ZENUSDT,LONG,lifecycle_reversal,REVERSAL,-0.16,0.16311,0.0,0.0,0.00058,5.157,5.157,175.4,0.0,0.0119,-0.0119,0.0,0.0
1775204946.333,KITEUSDT_SHORT_1775204790664_6e9ad3,KITEUSDT,SHORT,lifecycle_reversal,REVERSAL,-1.2178,0.46218,-0.00052,0.0,0.00267,0.13496,0.13503,155.5,-0.0075,0.0116,-0.0191,-0.0519,-0.5187
1775204949.015,BANKUSDT_SHORT_1775204821406_f16c88,BANKUSDT,SHORT,trailing_expansion,EXPANSION,1.4124,-0.12378,0.00403,0.0,0.00135,0.02981,0.02969,127.4,0.0575,0.0114,0.0461,0.4025,4.0255
1775204998.335,STOUSDT_SHORT_1775204920065_7259e4,STOUSDT,SHORT,dynamic_vol_stop,BUILD,0.2922,0.12938,-0.00776,0.0,0.0122,0.13919,0.14027,78.0,-0.1056,0.0109,-0.1165,-0.7759,-7.7592
1775205004.426,USUSDT_LONG_1775204826031_14742f,USUSDT,LONG,lifecycle_reversal,REVERSAL,-0.4106,-0.30391,-0.0036,0.0,0.0098,0.005273,0.005254,178.1,-0.0589,0.013,-0.0719,-0.3603,-3.6033
1775205040.806,PIPPINUSDT_SHORT_1775204920318_2d82a9,PIPPINUSDT,SHORT,trailing_expansion,EXPANSION,0.6887,0.15343,0.01045,0.0,0.00505,0.05836,0.05775,120.2,0.16,0.0122,0.1478,1.0452,10.4524
1775205064.455,APRUSDT_LONG_1775204883983_6fe939,APRUSDT,LONG,lifecycle_reversal,REVERSAL,-1.8235,-0.09427,0.00047,0.0,0.008,0.19211,0.1922,180.2,0.0068,0.0115,-0.0048,0.0468,0.4685
1775205065.552,RIVERUSDT_LONG_1775204884686_60b019,RIVERUSDT,LONG,trailing_expansion,EXPANSION,2.3629,0.38933,0.00695,0.0,0.00104,12.371,12.457,180.6,0.1126,0.013,0.0996,0.6952,6.9517
1775205075.807,RIVERUSDT_LONG_1775205065782_926370,RIVERUSDT,LONG,dynamic_vol_stop,BUILD,2.3629,0.0,-0.01003,0.0,0.01035,12.457,12.332,9.8,-0.2196,0.0174,-0.237,-1.0035,-10.0345
1775205078.884,GUAUSDT_LONG_1775205005159_0e76c7,GUAUSDT,LONG,dynamic_vol_stop,REVERSAL,-1.1099,-0.59739,-0.00625,0.0,0.00684,0.52462,0.52134,73.5,-0.0952,0.0121,-0.1074,-0.6252,-6.2521
1775205124.578,QTUMUSDT_LONG_1775204993534_fc8cea,QTUMUSDT,LONG,lifecycle_reversal,REVERSAL,-0.7629,-0.61222,0.00213,0.0,0.00212,0.941,0.943,130.8,0.0415,0.0156,0.0259,0.2125,2.1254
1775205126.031,ONGUSDT_SHORT_1775204999317_5a382e,ONGUSDT,SHORT,trailing_expansion,EXPANSION,2.6982,-0.16261,0.00459,0.0,0.00463,0.09147,0.09105,126.4,0.1033,0.018,0.0854,0.4592,4.5917
1775205163.961,CTSIUSDT_SHORT_1775204767778_782f8f,CTSIUSDT,SHORT,dynamic_vol_stop,DECAY,1.311,0.00433,-0.01229,0.0,0.01728,0.0407,0.0412,395.3,-0.2327,0.0152,-0.2479,-1.2285,-12.285
1775205184.734,KITEUSDT_SHORT_1775204950793_cab224,KITEUSDT,SHORT,lifecycle_reversal,REVERSAL,-0.4044,0.02336,-0.00393,0.0,0.00662,0.13484,0.13537,233.7,-0.0598,0.0122,-0.072,-0.3931,-3.9306
1775205244.99,1000BONKUSDT_LONG_1775204949994_931c5f,1000BONKUSDT,LONG,lifecycle_reversal,REVERSAL,-0.8075,-0.43053,0.00258,0.0,0.00103,0.005804,0.005819,294.6,0.0426,0.0132,0.0294,0.2584,2.5844
1775205245.757,RIVERUSDT_LONG_1775205076124_a02d15,RIVERUSDT,LONG,lifecycle_reversal,REVERSAL,-0.4744,-0.32213,-0.00365,0.0,0.0229,12.332,12.287,169.4,-0.0799,0.0175,-0.0973,-0.3649,-3.649
1775205246.968,PIPPINUSDT_SHORT_1775205126315_b8b707,PIPPINUSDT,SHORT,trailing_expansion,EXPANSION,2.0757,-0.01018,0.00626,0.0,0.00919,0.05748,0.05712,120.3,0.1187,0.0151,0.1036,0.6263,6.263
1775205304.971,GUAUSDT_LONG_1775205081139_bd0999,GUAUSDT,LONG,lifecycle_reversal,REVERSAL,-0.3803,-0.01097,-0.00155,0.0,0.00197,0.52184,0.52103,223.6,-0.0228,0.0117,-0.0345,-0.1552,-1.5522
1775205305.433,FARTCOINUSDT_SHORT_1775204770691_24e0c5,FARTCOINUSDT,SHORT,lifecycle_reversal,REVERSAL,-1.559,0.4699,-0.00417,0.0,0.00838,0.1678,0.1685,534.5,-0.0638,0.0123,-0.0761,-0.4172,-4.1716
1775205360.94,YBUSDT_SHORT_1775205305755_df53ce,YBUSDT,SHORT,dynamic_vol_stop,BUILD,-1.9382,0.0,-0.00741,0.0,0.01149,0.1485,0.1496,54.9,-0.0888,0.0096,-0.0985,-0.7407,-7.4074
1775205365.528,HEIUSDT_LONG_1775205125071_0a7fb3,HEIUSDT,LONG,lifecycle_reversal,REVERSAL,-1.1433,-0.53885,-0.00515,0.0,0.00813,0.08343,0.083,240.2,-0.0791,0.0122,-0.0914,-0.5154,-5.154
1775205366.025,CUSDT_SHORT_1775205194193_cd4409,CUSDT,SHORT,lifecycle_reversal,REVERSAL,-1.1842,0.53926,-0.00759,0.0,0.00759,0.06984,0.07037,171.6,-0.1283,0.0136,-0.1418,-0.7589,-7.5888
