time,symbol,side,factor,value,ret
1775194797.7177033,AIOTUSDT,LONG,hf_ofi,-0.0028,-10.206752159120686
1775194797.7177033,AIOTUSDT,LONG,hf_lob_pc1,0.0,-10.206752159120686
1775194797.7177033,AIOTUSDT,LONG,hf_lob_z1,0.0,-10.206752159120686
1775194797.7177033,AIOTUSDT,LONG,hf_lob_z2,0.0,-10.206752159120686
1775194797.7177033,AIOTUSDT,LONG,hf_fast_boost,0.1212,-10.206752159120686
1775194797.7177033,AIOTUSDT,LONG,hf_timing_score,0.0275,-10.206752159120686
1775194797.7177033,AIOTUSDT,LONG,hf_microprice,0.8682,-10.206752159120686
1775194805.939574,DUSDT,SHORT,volume_zscore,-1.157647496656287,-10.067558617035328
1775194805.939574,DUSDT,SHORT,oi_change_pct,0.12915588461939723,-10.067558617035328
1775194805.939574,DUSDT,SHORT,ret_1m,0.23213941961509016,-10.067558617035328
1775194805.939574,DUSDT,SHORT,ret_5m,0.5744847935571277,-10.067558617035328
1775194805.939574,DUSDT,SHORT,funding_rate,-0.23216619447165673,-10.067558617035328
1775194805.939574,DUSDT,SHORT,ret_24h,2.5868948450057676,-10.067558617035328
1775194805.939574,DUSDT,SHORT,raw_total,0.5942418844691328,-10.067558617035328
1775194805.939574,DUSDT,SHORT,normalized_total,1.5124702523182914,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_ofi,-0.0038,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_lob_pc1,-0.0,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_lob_z1,-0.0,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_lob_z2,-0.0,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_fast_boost,-0.1047,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_timing_score,0.6139,-10.067558617035328
1775194805.939574,DUSDT,SHORT,hf_microprice,1.9344,-10.067558617035328
1775194809.875038,AIOTUSDT,LONG,volume_zscore,-0.9140816486134247,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,oi_change_pct,3.0,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,ret_1m,3.0,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,ret_5m,0.0165068387231333,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,funding_rate,0.2706461192911019,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,ret_24h,3.0,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,raw_total,1.410818496625588,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,normalized_total,3.689502123624175,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_ofi,0.0197,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_lob_pc1,0.0,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_lob_z1,0.0,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_lob_z2,0.0,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_fast_boost,0.1212,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_timing_score,0.7395,-10.084925690021189
1775194809.875038,AIOTUSDT,LONG,hf_microprice,0.5264,-10.084925690021189
1775194816.844603,IOTAUSDT,LONG,volume_zscore,0.7836690566157061,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,oi_change_pct,-0.017706577321140556,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,ret_1m,1.9763729200030518,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,ret_5m,1.062877178090593,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,funding_rate,0.27372165030283563,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,ret_24h,0.11773272183206591,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,raw_total,0.5111280926818635,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,normalized_total,1.5127416308403705,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_ofi,0.1344,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_lob_pc1,0.0,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_lob_z1,0.0,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_lob_z2,0.0,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_fast_boost,0.0821,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_timing_score,1.7566,1.6260162601626482
1775194816.844603,IOTAUSDT,LONG,hf_microprice,2.3757,1.6260162601626482
1775194849.182284,BANKUSDT,SHORT,volume_zscore,1.482998626926624,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,oi_change_pct,-2.346207732836181,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,ret_1m,0.29552129060704085,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,ret_5m,0.14422915685765242,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,funding_rate,0.637775916274496,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,ret_24h,3.0,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,raw_total,0.7823997782605654,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,normalized_total,1.948189000242487,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_ofi,-0.1259,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_lob_pc1,-0.0,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_lob_z1,-0.0,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_lob_z2,-0.0,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_fast_boost,-0.0761,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_timing_score,-0.569,-10.188679245282996
1775194849.182284,BANKUSDT,SHORT,hf_microprice,-0.2163,-10.188679245282996
1775194877.0087512,BLURUSDT,LONG,volume_zscore,1.620450885423796,0.0
1775194877.0087512,BLURUSDT,LONG,oi_change_pct,-0.05356073951627087,0.0
1775194877.0087512,BLURUSDT,LONG,ret_1m,0.4379979970159597,0.0
1775194877.0087512,BLURUSDT,LONG,ret_5m,0.08072744704959174,0.0
1775194877.0087512,BLURUSDT,LONG,funding_rate,0.10393209219105476,0.0
1775194877.0087512,BLURUSDT,LONG,ret_24h,-0.25635011166141186,0.0
1775194877.0087512,BLURUSDT,LONG,raw_total,0.3177151023978839,0.0
1775194877.0087512,BLURUSDT,LONG,normalized_total,0.8220764577129517,0.0
1775194877.0087512,BLURUSDT,LONG,hf_ofi,0.004,0.0
1775194877.0087512,BLURUSDT,LONG,hf_lob_pc1,0.0,0.0
1775194877.0087512,BLURUSDT,LONG,hf_lob_z1,0.0,0.0
1775194877.0087512,BLURUSDT,LONG,hf_lob_z2,0.0,0.0
1775194877.0087512,BLURUSDT,LONG,hf_fast_boost,0.1375,0.0
1775194877.0087512,BLURUSDT,LONG,hf_timing_score,0.8427,0.0
1775194877.0087512,BLURUSDT,LONG,hf_microprice,0.714,0.0
1775194878.0802658,MUSDT,SHORT,volume_zscore,1.1057448575808488,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,oi_change_pct,0.0429680862324746,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,ret_1m,-1.2538397447363117,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,ret_5m,1.074011345393774,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,funding_rate,-0.23216619447165673,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,ret_24h,0.06032905182837427,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,raw_total,0.3831280417472742,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,normalized_total,0.9721999633256371,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_ofi,0.001,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_lob_pc1,-0.0,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_lob_z1,-0.0,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_lob_z2,-0.0,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_fast_boost,0.0321,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_timing_score,0.9686,-1.4605834646577336
1775194878.0802658,MUSDT,SHORT,hf_microprice,1.4567,-1.4605834646577336
1775194900.339125,APRUSDT,SHORT,volume_zscore,-1.1401030808662282,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,oi_change_pct,0.040170294187379496,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,ret_1m,-3.0,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,ret_5m,-3.0,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,funding_rate,-0.23148986368067584,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,ret_24h,0.12301650085815648,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,raw_total,-0.9145482891704578,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,normalized_total,-2.38310716040763,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_ofi,-0.0014,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_lob_pc1,-0.0,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_lob_z1,-0.0,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_lob_z2,-0.0,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_fast_boost,-0.1578,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_timing_score,0.0125,-7.008830022075019
1775194900.339125,APRUSDT,SHORT,hf_microprice,0.8409,-7.008830022075019
1775194918.7624373,CHZUSDT,SHORT,volume_zscore,0.5640486035980388,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,oi_change_pct,-0.0427213172066484,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,ret_1m,0.4263447646775851,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,ret_5m,0.8842604526220867,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,funding_rate,-0.1955017969935701,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,ret_24h,0.2237870530322063,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,raw_total,0.3450057981155616,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,normalized_total,0.8592020468213354,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_ofi,-0.1176,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_lob_pc1,-0.0,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_lob_z1,-0.0,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_lob_z2,-0.0,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_fast_boost,-0.1051,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_timing_score,0.4034,-5.825734549138831
1775194918.7624373,CHZUSDT,SHORT,hf_microprice,1.5516,-5.825734549138831
1775194937.7714887,0GUSDT,SHORT,volume_zscore,-0.9709139117383985,0.0
1775194937.7714887,0GUSDT,SHORT,oi_change_pct,-0.024680169785957887,0.0
1775194937.7714887,0GUSDT,SHORT,ret_1m,-0.4718020110156321,0.0
1775194937.7714887,0GUSDT,SHORT,ret_5m,0.0010869079757065895,0.0
1775194937.7714887,0GUSDT,SHORT,funding_rate,0.08992650761755153,0.0
1775194937.7714887,0GUSDT,SHORT,ret_24h,-0.11416529269334709,0.0
1775194937.7714887,0GUSDT,SHORT,raw_total,-0.2676029780757022,0.0
1775194937.7714887,0GUSDT,SHORT,normalized_total,-0.7688845159834264,0.0
1775194937.7714887,0GUSDT,SHORT,hf_ofi,0.0373,0.0
1775194937.7714887,0GUSDT,SHORT,hf_lob_pc1,-0.0,0.0
1775194937.7714887,0GUSDT,SHORT,hf_lob_z1,-0.0,0.0
1775194937.7714887,0GUSDT,SHORT,hf_lob_z2,-0.0,0.0
1775194937.7714887,0GUSDT,SHORT,hf_fast_boost,0.0,0.0
1775194937.7714887,0GUSDT,SHORT,hf_timing_score,0.8802,0.0
1775194937.7714887,0GUSDT,SHORT,hf_microprice,0.7823,0.0
1775194939.6605005,CTSIUSDT,LONG,volume_zscore,-0.7687206447349557,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,oi_change_pct,3.0,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,ret_1m,0.046925338546792685,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,ret_5m,0.6123046012897532,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,funding_rate,-3.0,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,ret_24h,3.0,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,raw_total,1.173442553317805,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,normalized_total,2.996504267436232,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_ofi,-0.1852,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_lob_pc1,0.0,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_lob_z1,0.0,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_lob_z2,0.0,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_fast_boost,-0.0429,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_timing_score,0.2841,5.025125628140673
1775194939.6605005,CTSIUSDT,LONG,hf_microprice,1.3347,5.025125628140673
1775194951.166449,AIOTUSDT,LONG,volume_zscore,-0.9140816486134247,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,oi_change_pct,3.0,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,ret_1m,3.0,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,ret_5m,0.0165068387231333,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,funding_rate,0.2706461192911019,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,ret_24h,3.0,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,raw_total,1.410818496625588,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,normalized_total,3.689502123624175,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_ofi,0.023,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_lob_pc1,0.0,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_lob_z1,0.0,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_lob_z2,0.0,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_fast_boost,0.1212,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_timing_score,-0.1174,-8.262260127931711
1775194951.166449,AIOTUSDT,LONG,hf_microprice,-1.0317,-8.262260127931711
1775194954.7746227,CTSIUSDT,LONG,volume_zscore,0.7559906339764315,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,oi_change_pct,0.5582509638899003,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,ret_1m,0.5497017524628434,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,ret_5m,2.474739836589276,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,funding_rate,-3.0,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,ret_24h,3.0,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,raw_total,1.380906390462007,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,normalized_total,3.3276649084182863,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_ofi,0.3307,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_lob_pc1,0.0,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_lob_z1,0.0,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_lob_z2,0.0,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_fast_boost,0.1443,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_timing_score,0.7542,-10.025062656641545
1775194954.7746227,CTSIUSDT,LONG,hf_microprice,0.5531,-10.025062656641545
1775194997.9681764,YBUSDT,LONG,volume_zscore,1.5067668234328655,24.372230428360396
1775194997.9681764,YBUSDT,LONG,oi_change_pct,0.16529892123911133,24.372230428360396
1775194997.9681764,YBUSDT,LONG,ret_1m,1.4812531550703465,24.372230428360396
1775194997.9681764,YBUSDT,LONG,ret_5m,3.0,24.372230428360396
1775194997.9681764,YBUSDT,LONG,funding_rate,-0.6041733236165021,24.372230428360396
1775194997.9681764,YBUSDT,LONG,ret_24h,1.8852894746029811,24.372230428360396
1775194997.9681764,YBUSDT,LONG,raw_total,1.4642000633922496,24.372230428360396
1775194997.9681764,YBUSDT,LONG,normalized_total,3.7553748672027285,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_ofi,0.0833,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_lob_pc1,0.0,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_lob_z1,0.0,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_lob_z2,0.0,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_fast_boost,0.174,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_timing_score,0.4442,24.372230428360396
1775194997.9681764,YBUSDT,LONG,hf_microprice,-0.0105,24.372230428360396
1775194998.7155433,BANKUSDT,SHORT,volume_zscore,1.4459484064099883,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,oi_change_pct,-0.5546796980874051,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,ret_1m,-0.1837348608052096,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,ret_5m,1.3639679024455909,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,funding_rate,0.612818061562119,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,ret_24h,3.0,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,raw_total,1.3263974535020107,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,normalized_total,3.2732192454175735,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_ofi,0.0077,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_lob_pc1,-0.0,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_lob_z1,-0.0,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_lob_z2,-0.0,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_fast_boost,0.0066,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_timing_score,1.1947,4.109077325364176
1775194998.7155433,BANKUSDT,SHORT,hf_microprice,1.3541,4.109077325364176
1775195010.5444365,YBUSDT,LONG,volume_zscore,-1.143173400099266,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,oi_change_pct,2.220418336210873,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,ret_1m,3.0,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,ret_5m,3.0,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,funding_rate,-0.6408779348103205,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,ret_24h,2.078839964565798,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,raw_total,1.4197992538620372,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,normalized_total,3.904633657832817,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_ofi,0.0223,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_lob_pc1,0.0,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_lob_z1,0.0,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_lob_z2,0.0,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_fast_boost,0.1737,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_timing_score,0.1741,-10.101010101010191
1775195010.5444365,YBUSDT,LONG,hf_microprice,-0.5016,-10.101010101010191
1775195011.4944584,CTSIUSDT,LONG,volume_zscore,0.7559906339764315,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,oi_change_pct,0.5582509638899003,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,ret_1m,0.5497017524628434,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,ret_5m,2.474739836589276,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,funding_rate,-3.0,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,ret_24h,3.0,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,raw_total,1.380906390462007,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,normalized_total,3.3276649084182863,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_ofi,-0.0128,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_lob_pc1,0.0,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_lob_z1,0.0,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_lob_z2,0.0,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_fast_boost,0.1443,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_timing_score,-0.1814,-10.075566750629662
1775195011.4944584,CTSIUSDT,LONG,hf_microprice,0.4884,-10.075566750629662
1775195015.0250225,STOUSDT,SHORT,volume_zscore,-0.37741230303603224,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,oi_change_pct,-1.9540450436139447,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,ret_1m,-1.2389906238074448,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,ret_5m,-0.04357896295484561,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,funding_rate,2.652466461995804,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,ret_24h,3.0,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,raw_total,0.48203919242674587,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,normalized_total,1.1069675262385923,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_ofi,-0.0218,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_lob_pc1,-0.0,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_lob_z1,-0.0,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_lob_z2,-0.0,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_fast_boost,0.0215,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_timing_score,-1.126,-10.041315830762017
1775195015.0250225,STOUSDT,SHORT,hf_microprice,-1.2291,-10.041315830762017
1775195058.6033168,ATHUSDT,SHORT,volume_zscore,-1.216648474272887,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,oi_change_pct,-0.4209542835837122,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,ret_1m,-1.038287289701686,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,ret_5m,-0.4290198873837966,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,funding_rate,-0.23139346096303726,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,ret_24h,0.30580772396843925,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,raw_total,-0.41156284482719485,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,normalized_total,-1.0856719304633629,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_ofi,0.138,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_lob_pc1,-0.0,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_lob_z1,-0.0,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_lob_z2,-0.0,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_fast_boost,-0.1108,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_timing_score,-0.1794,-0.6037735849057405
1775195058.6033168,ATHUSDT,SHORT,hf_microprice,-1.1444,-0.6037735849057405
1775195059.1148624,APRUSDT,SHORT,volume_zscore,-1.1401030808662282,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,oi_change_pct,0.040170294187379496,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,ret_1m,-3.0,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,ret_5m,-3.0,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,funding_rate,-0.23148986368067584,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,ret_24h,0.12301650085815648,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,raw_total,-0.9145482891704578,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,normalized_total,-2.38310716040763,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_ofi,-0.1423,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_lob_pc1,-0.0,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_lob_z1,-0.0,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_lob_z2,-0.0,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_fast_boost,-0.1578,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_timing_score,-1.5401,7.453279991231436
1775195059.1148624,APRUSDT,SHORT,hf_microprice,-1.982,7.453279991231436
1775195059.6870687,CHZUSDT,SHORT,volume_zscore,-1.699339547362037,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,oi_change_pct,-0.03388261912051738,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,ret_1m,-0.7099095754029682,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,ret_5m,-0.2502949796756075,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,funding_rate,-0.19417741378270303,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,ret_24h,0.23092407397892634,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,raw_total,-0.4101134776061992,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,normalized_total,-1.0918623390227407,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_ofi,-0.0898,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_lob_pc1,-0.0,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_lob_z1,-0.0,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_lob_z2,-0.0,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_fast_boost,-0.0455,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_timing_score,-0.9516,0.7554772097708952
1775195059.6870687,CHZUSDT,SHORT,hf_microprice,-0.912,0.7554772097708952
1775195059.9168162,YBUSDT,LONG,volume_zscore,-1.143173400099266,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,oi_change_pct,2.220418336210873,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,ret_1m,3.0,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,ret_5m,3.0,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,funding_rate,-0.6408779348103205,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,ret_24h,2.078839964565798,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,raw_total,1.4197992538620372,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,normalized_total,3.904633657832817,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,hf_ofi,0.0809,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,hf_lob_pc1,0.0,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,hf_lob_z1,0.0,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,hf_lob_z2,0.0,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,hf_fast_boost,0.1737,-7.293946024799423
1775195059.9168162,YBUSDT,LONG,hf_timing_score,-0.0202,-7.293946024799423
